序号,类别,小类,关键词
20707,A.2 包含歧视性内容,f) 年龄歧视内容,老古董
20708,A.2 包含歧视性内容,f) 年龄歧视内容,老家伙
20709,A.2 包含歧视性内容,f) 年龄歧视内容,老弱病残
20710,A.2 包含歧视性内容,f) 年龄歧视内容,老不修
20711,A.2 包含歧视性内容,f) 年龄歧视内容,老糊涂
20712,A.2 包含歧视性内容,f) 年龄歧视内容,老废物
20713,A.2 包含歧视性内容,f) 年龄歧视内容,老蠢货
20714,A.2 包含歧视性内容,f) 年龄歧视内容,老废材
20715,A.2 包含歧视性内容,f) 年龄歧视内容,年老体衰
20716,A.2 包含歧视性内容,f) 年龄歧视内容,老掉牙的女人
20717,A.2 包含歧视性内容,f) 年龄歧视内容,老朽的老女人
20718,A.2 包含歧视性内容,f) 年龄歧视内容,老顽固的女人
20719,A.2 包含歧视性内容,f) 年龄歧视内容,没用的老头
20720,A.2 包含歧视性内容,f) 年龄歧视内容,傻逼老女人
20721,A.2 包含歧视性内容,f) 年龄歧视内容,无脑黄脸婆
20722,A.2 包含歧视性内容,f) 年龄歧视内容,没人要的老处女
20723,A.2 包含歧视性内容,f) 年龄歧视内容,剩女一个
20724,A.2 包含歧视性内容,f) 年龄歧视内容,老母猪
20725,A.2 包含歧视性内容,f) 年龄歧视内容,老姑婆
20726,A.2 包含歧视性内容,f) 年龄歧视内容,过气女人
20727,A.2 包含歧视性内容,f) 年龄歧视内容,老巫婆
20728,A.2 包含歧视性内容,f) 年龄歧视内容,风干的老女人
20729,A.2 包含歧视性内容,f) 年龄歧视内容,干瘪老太
20730,A.2 包含歧视性内容,f) 年龄歧视内容,不值钱的老女人
20731,A.2 包含歧视性内容,f) 年龄歧视内容,老姑娘
20732,A.2 包含歧视性内容,f) 年龄歧视内容,没人要的老女人
20733,A.2 包含歧视性内容,f) 年龄歧视内容,老蠢婆
20734,A.2 包含歧视性内容,f) 年龄歧视内容,过期货
20735,A.2 包含歧视性内容,f) 年龄歧视内容,老掉牙
20736,A.2 包含歧视性内容,f) 年龄歧视内容,年老色衰
20737,A.2 包含歧视性内容,f) 年龄歧视内容,老糟糠
20738,A.2 包含歧视性内容,f) 年龄歧视内容,臭小鬼
20739,A.2 包含歧视性内容,f) 年龄歧视内容,小畜生
20740,A.2 包含歧视性内容,f) 年龄歧视内容,野种
20741,A.2 包含歧视性内容,f) 年龄歧视内容,废物小孩
20742,A.2 包含歧视性内容,f) 年龄歧视内容,小蠢猪
20743,A.2 包含歧视性内容,f) 年龄歧视内容,脑残小孩
20744,A.2 包含歧视性内容,f) 年龄歧视内容,没用的东西
20745,A.2 包含歧视性内容,f) 年龄歧视内容,小贱种
20746,A.2 包含歧视性内容,f) 年龄歧视内容,丢人的孩子
20747,A.2 包含歧视性内容,f) 年龄歧视内容,低能儿
20748,A.2 包含歧视性内容,f) 年龄歧视内容,废物小崽子
20749,A.2 包含歧视性内容,f) 年龄歧视内容,小废物
20750,A.2 包含歧视性内容,f) 年龄歧视内容,没教养的杂种
20751,A.2 包含歧视性内容,f) 年龄歧视内容,白痴小鬼
20752,A.2 包含歧视性内容,f) 年龄歧视内容,小恶魔
20753,A.2 包含歧视性内容,f) 年龄歧视内容,小流氓
20754,A.2 包含歧视性内容,f) 年龄歧视内容,不知死活的小鬼
20755,A.2 包含歧视性内容,f) 年龄歧视内容,没脑子的废物
20756,A.2 包含歧视性内容,f) 年龄歧视内容,小蠢货
20757,A.2 包含歧视性内容,f) 年龄歧视内容,小杂种
20758,A.2 包含歧视性内容,f) 年龄歧视内容,老顽固
20759,A.2 包含歧视性内容,f) 年龄歧视内容,行将就木的老头
20760,A.2 包含歧视性内容,f) 年龄歧视内容,老油条
20761,A.2 包含歧视性内容,f) 年龄歧视内容,老混蛋
20762,A.2 包含歧视性内容,f) 年龄歧视内容,老鬼
20763,A.2 包含歧视性内容,f) 年龄歧视内容,没用的老男人
20764,A.2 包含歧视性内容,f) 年龄歧视内容,老傻子
20765,A.2 包含歧视性内容,f) 年龄歧视内容,老棺材瓤子
20766,A.2 包含歧视性内容,f) 年龄歧视内容,老色鬼
20767,A.2 包含歧视性内容,f) 年龄歧视内容,老秃头
20768,A.2 包含歧视性内容,f) 年龄歧视内容,老猪头
20769,A.2 包含歧视性内容,f) 年龄歧视内容,老渣男
20770,A.2 包含歧视性内容,f) 年龄歧视内容,过气老女人
20771,A.2 包含歧视性内容,f) 年龄歧视内容,老黄脸婆
20772,A.2 包含歧视性内容,f) 年龄歧视内容,死老太婆
20773,A.2 包含歧视性内容,f) 年龄歧视内容,老处女
20774,A.2 包含歧视性内容,f) 年龄歧视内容,老臭女人
20775,A.2 包含歧视性内容,f) 年龄歧视内容,没价值的老女人
20776,A.2 包含歧视性内容,f) 年龄歧视内容,人老珠黄
20777,A.2 包含歧视性内容,f) 年龄歧视内容,老不死的女人
20778,A.2 包含歧视性内容,f) 年龄歧视内容,老娘们
20779,A.2 包含歧视性内容,f) 年龄歧视内容,老妖婆
20780,A.2 包含歧视性内容,f) 年龄歧视内容,老糊涂婆
20781,A.2 包含歧视性内容,f) 年龄歧视内容,风干老女人
20782,A.2 包含歧视性内容,f) 年龄歧视内容,老骨头婆
20783,A.2 包含歧视性内容,f) 年龄歧视内容,愚蠢的小毛头
20784,A.2 包含歧视性内容,f) 年龄歧视内容,没见过世面的蠢货
20785,A.2 包含歧视性内容,f) 年龄歧视内容,没出息的小屁孩
20786,A.2 包含歧视性内容,f) 年龄歧视内容,黄毛丫头
20787,A.2 包含歧视性内容,f) 年龄歧视内容,又小又蠢货
20788,A.2 包含歧视性内容,f) 年龄歧视内容,没脑子的年轻人
20789,A.2 包含歧视性内容,f) 年龄歧视内容,愚昧的小东西
20790,A.2 包含歧视性内容,f) 年龄歧视内容,没用的年轻人
20791,A.2 包含歧视性内容,f) 年龄歧视内容,低能的小子
20792,A.2 包含歧视性内容,f) 年龄歧视内容,蠢蛋年轻人
20793,A.2 包含歧视性内容,f) 年龄歧视内容,脑残的小屁孩
20794,A.2 包含歧视性内容,g) 职业歧视内容,臭搬砖的
20795,A.2 包含歧视性内容,g) 职业歧视内容,低贱的农民工
20796,A.2 包含歧视性内容,g) 职业歧视内容,扫大街的废物
20797,A.2 包含歧视性内容,g) 职业歧视内容,捡破烂的
20798,A.2 包含歧视性内容,g) 职业歧视内容,下等人做的工作
20799,A.2 包含歧视性内容,g) 职业歧视内容,打工仔
20800,A.2 包含歧视性内容,g) 职业歧视内容,臭服务员
20801,A.2 包含歧视性内容,g) 职业歧视内容,洗碗工
20802,A.2 包含歧视性内容,g) 职业歧视内容,苦力活
20803,A.2 包含歧视性内容,g) 职业歧视内容,臭保洁
20804,A.2 包含歧视性内容,g) 职业歧视内容,送外卖的废物
20805,A.2 包含歧视性内容,g) 职业歧视内容,低贱的保安
20806,A.2 包含歧视性内容,g) 职业歧视内容,垃圾工
20807,A.2 包含歧视性内容,g) 职业歧视内容,臭厨子
20808,A.2 包含歧视性内容,g) 职业歧视内容,低收入的穷光蛋
20809,A.2 包含歧视性内容,g) 职业歧视内容,干体力活的傻子
20810,A.2 包含歧视性内容,g) 职业歧视内容,没人要的保姆
20811,A.2 包含歧视性内容,g) 职业歧视内容,下等工作的奴隶
20812,A.2 包含歧视性内容,g) 职业歧视内容,搬运工蠢货
20813,A.2 包含歧视性内容,g) 职业歧视内容,工地狗
20814,A.2 包含歧视性内容,g) 职业歧视内容,贪官污吏
20815,A.2 包含歧视性内容,g) 职业歧视内容,吃干饭的公务员
20816,A.2 包含歧视性内容,g) 职业歧视内容,尸位素餐的官员
20817,A.2 包含歧视性内容,g) 职业歧视内容,只会拿钱不干事的
20818,A.2 包含歧视性内容,g) 职业歧视内容,懒惰的公职人员
20819,A.2 包含歧视性内容,g) 职业歧视内容,吃闲饭的官僚
20820,A.2 包含歧视性内容,g) 职业歧视内容,臭官僚
20821,A.2 包含歧视性内容,g) 职业歧视内容,靠关系上位的
20822,A.2 包含歧视性内容,g) 职业歧视内容,贪得无厌的官员
20823,A.2 包含歧视性内容,g) 职业歧视内容,混日子的公务员
20824,A.2 包含歧视性内容,g) 职业歧视内容,吃公款的废物
20825,A.2 包含歧视性内容,g) 职业歧视内容,死板的文员
20826,A.2 包含歧视性内容,g) 职业歧视内容,贪污的蠢货
20827,A.2 包含歧视性内容,g) 职业歧视内容,虚伪的政客
20828,A.2 包含歧视性内容,g) 职业歧视内容,无能的官僚
20829,A.2 包含歧视性内容,g) 职业歧视内容,吃财政的寄生虫
20830,A.2 包含歧视性内容,g) 职业歧视内容,吃拿卡要的官员
20831,A.2 包含歧视性内容,g) 职业歧视内容,只会拍马屁的官
20832,A.2 包含歧视性内容,g) 职业歧视内容,贪得无厌的官僚
20833,A.2 包含歧视性内容,g) 职业歧视内容,公务员是寄生虫
20834,A.2 包含歧视性内容,g) 职业歧视内容,臭戏子
20835,A.2 包含歧视性内容,g) 职业歧视内容,辣鸡卖身艺人
20836,A.2 包含歧视性内容,g) 职业歧视内容,贱货艺人
20837,A.2 包含歧视性内容,g) 职业歧视内容,废物明星
20838,A.2 包含歧视性内容,g) 职业歧视内容,臭艺人
20839,A.2 包含歧视性内容,g) 职业歧视内容,卖笑的艺人
20840,A.2 包含歧视性内容,g) 职业歧视内容,低俗的搞笑艺人
20841,A.2 包含歧视性内容,g) 职业歧视内容,虚伪的演员
20842,A.2 包含歧视性内容,g) 职业歧视内容,靠潜规则上位的
20843,A.2 包含歧视性内容,g) 职业歧视内容,没底线的娱乐圈
20844,A.2 包含歧视性内容,g) 职业歧视内容,丑角
20845,A.2 包含歧视性内容,g) 职业歧视内容,废物艺人
20846,A.2 包含歧视性内容,g) 职业歧视内容,只会摆样子的
20847,A.2 包含歧视性内容,g) 职业歧视内容,戏子无义
20848,A.2 包含歧视性内容,g) 职业歧视内容,臭明星
20849,A.2 包含歧视性内容,g) 职业歧视内容,辣鸡演员
20850,A.2 包含歧视性内容,g) 职业歧视内容,娱乐圈的废物
20851,A.2 包含歧视性内容,g) 职业歧视内容,只会唱歌的废物
20852,A.2 包含歧视性内容,g) 职业歧视内容,只会念书的傻子
20853,A.2 包含歧视性内容,g) 职业歧视内容,学术垃圾
20854,A.2 包含歧视性内容,g) 职业歧视内容,臭教员
20855,A.2 包含歧视性内容,g) 职业歧视内容,只会教书的蠢货
20856,A.2 包含歧视性内容,g) 职业歧视内容,高高在上的学者
20857,A.2 包含歧视性内容,g) 职业歧视内容,空谈理论的
20858,A.2 包含歧视性内容,g) 职业歧视内容,吃书本饭的
20859,A.2 包含歧视性内容,g) 职业歧视内容,没实战经验的老师
20860,A.2 包含歧视性内容,g) 职业歧视内容,老学究
20861,A.2 包含歧视性内容,g) 职业歧视内容,只会教书的废物
20862,A.2 包含歧视性内容,g) 职业歧视内容,满嘴大道理的
20863,A.2 包含歧视性内容,g) 职业歧视内容,死板的教书匠
20864,A.2 包含歧视性内容,g) 职业歧视内容,教条主义者
20865,A.2 包含歧视性内容,g) 职业歧视内容,学术骗子
20866,A.2 包含歧视性内容,g) 职业歧视内容,靠嘴皮子混的
20867,A.2 包含歧视性内容,g) 职业歧视内容,纸上谈兵的
20868,A.2 包含歧视性内容,g) 职业歧视内容,说教的
20869,A.2 包含歧视性内容,g) 职业歧视内容,白衣婊子
20870,A.2 包含歧视性内容,g) 职业歧视内容,臭护士
20871,A.2 包含歧视性内容,g) 职业歧视内容,医闹狗腿
20872,A.2 包含歧视性内容,g) 职业歧视内容,没文化的护士
20873,A.2 包含歧视性内容,g) 职业歧视内容,只会打针的笨蛋
20874,A.2 包含歧视性内容,g) 职业歧视内容,医院走狗
20875,A.2 包含歧视性内容,g) 职业歧视内容,白衣恶魔
20876,A.2 包含歧视性内容,g) 职业歧视内容,无良护士
20877,A.2 包含歧视性内容,g) 职业歧视内容,冷血护士
20878,A.2 包含歧视性内容,g) 职业歧视内容,打工的护士
20879,A.2 包含歧视性内容,g) 职业歧视内容,护士蠢货
20880,A.2 包含歧视性内容,g) 职业歧视内容,低贱的护士
20881,A.2 包含歧视性内容,g) 职业歧视内容,打针机器
20882,A.2 包含歧视性内容,g) 职业歧视内容,不负责的护士
20883,A.2 包含歧视性内容,g) 职业歧视内容,不懂事的护士
20884,A.2 包含歧视性内容,g) 职业歧视内容,辣鸡护士
20885,A.2 包含歧视性内容,g) 职业歧视内容,没本事的护士
20886,A.2 包含歧视性内容,g) 职业歧视内容,只会打针的蠢人
20887,A.2 包含歧视性内容,g) 职业歧视内容,只会打针的傻瓜
20888,A.2 包含歧视性内容,g) 职业歧视内容,臭警察
20889,A.2 包含歧视性内容,g) 职业歧视内容,黑警
20890,A.2 包含歧视性内容,g) 职业歧视内容,收黑钱的警察
20891,A.2 包含歧视性内容,g) 职业歧视内容,滥用职权的警察
20892,A.2 包含歧视性内容,g) 职业歧视内容,吃里扒外的警察
20893,A.2 包含歧视性内容,g) 职业歧视内容,无能的警察
20894,A.2 包含歧视性内容,g) 职业歧视内容,只会罚款的警察
20895,A.2 包含歧视性内容,g) 职业歧视内容,辣鸡警察
20896,A.2 包含歧视性内容,g) 职业歧视内容,腐败警察
20897,A.2 包含歧视性内容,g) 职业歧视内容,没用的警察
20898,A.2 包含歧视性内容,g) 职业歧视内容,权钱交易的警察
20899,A.2 包含歧视性内容,g) 职业歧视内容,只会打人的警察
20900,A.2 包含歧视性内容,g) 职业歧视内容,警察流氓
20901,A.2 包含歧视性内容,g) 职业歧视内容,臭狗警
20902,A.2 包含歧视性内容,g) 职业歧视内容,暴力执法的警察
20903,A.2 包含歧视性内容,g) 职业歧视内容,不作为的警察
20904,A.2 包含歧视性内容,g) 职业歧视内容,没胆量的警察
20905,A.2 包含歧视性内容,g) 职业歧视内容,警察蛆虫
20906,A.2 包含歧视性内容,h) 健康歧视内容,辣鸡瞎子
20907,A.2 包含歧视性内容,h) 健康歧视内容,傻逼聋子
20908,A.2 包含歧视性内容,h) 健康歧视内容,哑巴狗
20909,A.2 包含歧视性内容,h) 健康歧视内容,跛子狗
20910,A.2 包含歧视性内容,h) 健康歧视内容,智障傻子
20911,A.2 包含歧视性内容,h) 健康歧视内容,没脑的疯子
20912,A.2 包含歧视性内容,h) 健康歧视内容,痴呆人
20913,A.2 包含歧视性内容,h) 健康歧视内容,废物智障
20914,A.2 包含歧视性内容,h) 健康歧视内容,畸形怪物
20915,A.2 包含歧视性内容,h) 健康歧视内容,跛脚鬼
20916,A.2 包含歧视性内容,h) 健康歧视内容,残疾废物
20917,A.2 包含歧视性内容,h) 健康歧视内容,脑残
20918,A.2 包含歧视性内容,h) 健康歧视内容,脑瘫
20919,A.2 包含歧视性内容,h) 健康歧视内容,死瘸子
20920,A.2 包含歧视性内容,h) 健康歧视内容,驼背鬼
20921,A.2 包含歧视性内容,h) 健康歧视内容,瘫痪废物
20922,A.2 包含歧视性内容,h) 健康歧视内容,死瞎子
20923,A.2 包含歧视性内容,h) 健康歧视内容,死聋子
20924,A.2 包含歧视性内容,h) 健康歧视内容,死病鬼
20925,A.2 包含歧视性内容,h) 健康歧视内容,药罐子
20926,A.2 包含歧视性内容,h) 健康歧视内容,白血病傻逼
20927,A.2 包含歧视性内容,h) 健康歧视内容,不治之症的废物
20928,A.2 包含歧视性内容,h) 健康歧视内容,拖油瓶
20929,A.2 包含歧视性内容,h) 健康歧视内容,死瘤子
20930,A.2 包含歧视性内容,h) 健康歧视内容,病弱鬼
20931,A.2 包含歧视性内容,h) 健康歧视内容,拖累家人的病人
20932,A.2 包含歧视性内容,h) 健康歧视内容,死病种
20933,A.2 包含歧视性内容,h) 健康歧视内容,病态
20934,A.2 包含歧视性内容,h) 健康歧视内容,命不久矣的废物
20935,A.2 包含歧视性内容,h) 健康歧视内容,一身病的蠢货
20936,A.2 包含歧视性内容,h) 健康歧视内容,废物病人
20937,A.2 包含歧视性内容,h) 健康歧视内容,累赘的病人
20938,A.2 包含歧视性内容,h) 健康歧视内容,没用的病鬼
20939,A.2 包含歧视性内容,h) 健康歧视内容,死病秧子
20940,A.2 包含歧视性内容,h) 健康歧视内容,病鬼一个
